"glottocode","society","family","macroarea","continent","vitality","Pop_area","Pop_indiv","EA005","EA015","EA015_2","EA033","EA043","EA202","per_wetqu","n_warm_month","elevSD","lang_rich","phylo_rich","id","Long","Lat"
"suku1261","Sukuma","atla1278","Africa","Africa",1,0.0425474791850164,0.00646428571428571,7,"agamy","no",2,"non-unilineal",0.0124996667186375,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",34,-3
"sumb1240","Sumbwa","atla1278","Africa","Africa",1,0.0364095658240868,0.000227380952380952,8,NA,NA,2,"unilineal",0.000949662820511202,0.287719298245614,1,0.20126054091038,0.0324022346368715,0,"974",32,-4
"sumb1241","Sumbawanese","aust1307","Papunesia","Asia",1,0.273921842962445,0.000357142857142857,7,"agamy","no",2,"non-unilineal",0.00168716306941754,0.282163742690059,1,0.171861120790381,0.417877094972067,0.147540983606557,"1109",117.27,-8.63
"sumi1235","Sema","sino1245","Eurasia","Asia",1,0.0376188905242627,0.000288095238095238,5,"endogamy","yes",0,"unilineal",NA,0.533040935672515,0.75,0.256943992802373,0.0759776536312849,0.0327868852459016,"697",95,26
"sunn1238","Druze","afro1255","Eurasia","Asia",NA,0.0294275921340561,NA,9,"endogamy","yes",1,"unilineal",0.00000716250241734457,0.0184210526315789,0.75,0.22044817118569,0.0145251396648045,0.0327868852459016,"580",35.03,32.77
"suri1267","Suri","surm1244","Africa","Africa",0.8,0.0801260111243008,0.0000233333333333333,5,"agamy","no",1,"unilineal",0.0000496625167610994,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",35,6
"susi1238","Drawa","afro1255","Africa","Africa",NA,0.0797836470118175,NA,6,"endogamy","yes",NA,"unilineal",0.00149966300613626,0.0309941520467836,0.75,0.323292939510268,0.00446927374301676,0,"626",-7,31
"susi1238","Shluh","afro1255","Africa","Africa",NA,0.0797836470118175,NA,6,"endogamy","yes",1,"unilineal",0.00749966503113695,0.0309941520467836,0.75,0.323292939510268,0.00446927374301676,0,"626",-9,30
"susu1250","Susu","mand1469","Africa","Africa",1,0.0260098307564512,0.00107857142857143,6,"endogamy","yes",1,"unilineal",0.00374966376551152,0.0754385964912281,1,0.0728762857280915,0.00893854748603352,0.0327868852459016,"849",-13,15
"svan1243","Svan","kart1248","Eurasia","Asia",0.8,0.0704177705138275,0.0000178571428571429,4,"exogamy","yes",NA,"unilineal",0.000287162596917376,0.0821637426900585,0.333333333333333,0.778213087425307,0.0625698324022346,0.0983606557377049,"386",43,43
"swam1239","Attawapiskat Cree","algi1248","North America","Americas",0.8,0.0000456630215550629,0.00000535714285714286,0,"agamy","no",0,"non-unilineal",NA,0.129239766081871,0,0.0151470215701468,0.00111731843575419,0,"247",-83,53
"swat1243","Swazi","atla1278","Africa","Africa",0.8,0.0570823952498155,0.00120238095238095,6,"exogamy","yes",3,"unilineal",0.00224966325926135,0.173684210526316,1,0.0436260297287511,0.0100558659217877,0.0327868852459016,"632",32,-27
"taba1267","Cariña","cari1283","South America","Americas",NA,0.000422574719601639,NA,8,"agamy","no",0,"non-unilineal",0.0000159125053704706,0.801461988304094,1,0.251789009620061,0.0279329608938547,0.114754098360656,"1078",-64,9
"tach1249","Shawiya","afro1255","Africa","Africa",1,0.145174758299422,0.00166666666666667,6,"agamy","no",NA,"unilineal",0.00157466303144877,0.0988304093567251,0.5,0.217515164305239,0.0201117318435754,0.0655737704918033,"475",7,36
"tadh1242","Ifora","afro1255","Africa","Africa",NA,0.00118644253311451,NA,2,NA,NA,2,NA,0.0000521625176048497,0.058187134502924,1,0.0166680771081224,0.00558659217877095,0.0163934426229508,"794",2,20
"tagb1258","Tagbanua","aust1307","Papunesia","Asia",1,0.273921842962445,0.0000119047619047619,7,"endogamy","no",0,"non-unilineal",0.0000871625294173537,0.282163742690059,1,0.171861120790381,0.417877094972067,0.147540983606557,"1109",119,10
"tahi1242","Tahitians","aust1307","Papunesia","Pacific",1,0.00313214315791454,0.000139285714285714,5,"agamy","no",2,"non-unilineal",NA,0.295906432748538,0.583333333333333,0.312534354935159,0.0402234636871508,0.0327868852459016,"545",-149.54,-17.71
"tahl1239","Tahltan","atha1245","North America","Americas",0.2,0.00000664682809799132,0.0000000416666666666667,0,"exogamy","no",0,"unilineal",0.000000287500097031283,0.0859649122807018,0,0.146415235951699,0.00446927374301676,0,"174",-131,58
"tain1254","Taíno","araw1281","North America","Americas",0,0.000854282043514291,0,6,NA,NA,2,NA,NA,0.298245614035088,0.75,0.00557358721954639,0.00558659217877095,0.0491803278688525,"615",-75.37,19.94
"tait1250","Teita","atla1278","Africa","Africa",1,0.0425474791850164,0.000371428571428571,6,"exogamy","yes",1,"unilineal",0.000749662753011179,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",39,-4
"take1257","Takelma","","North America","Americas",0,0.0000139232414377086,0,0,"exogamy","no",0,"non-unilineal",0,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-123,42
"taln1239","Tallensi","atla1278","Africa","Africa",NA,0.0594162026113857,NA,7,"exogamy","yes",0,"non-unilineal",0.000437162647542394,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-1,11
"tama1331","Messiria Humr","tama1329","Africa","Africa",1,0.00444092785305915,0.0000748809523809524,3,"endogamy","no",3,"unilineal",NA,0.238304093567251,1,0.0696678705198211,0.0525139664804469,0.163934426229508,"915",28,11
"tami1289","Tamil","drav1251","Eurasia","Asia",1,0.548078633387539,0.0732142857142857,6,"agamy","no",3,"unilineal",0.0374996751561404,0.324561403508772,1,0.129885577845079,0.0603351955307263,0.0327868852459016,"923",79,11
"tana1285","Tanala","aust1307","Africa","Pacific",NA,0.0145274985375259,NA,6,"exogamy","yes",1,"non-unilineal",0.00212466321707384,0.305263157894737,1,0.212164556462202,0.00893854748603352,0.0163934426229508,"634",47,-22
"tana1289","Dena'ina","atha1245","North America","Americas",0.4,0.0000257623386269451,0.0000000892857142857143,0,"agamy","no",0,"unilineal",0.00000778750262828214,0.0915204678362573,0,0.140708821586077,0.00670391061452514,0.0327868852459016,"115",-144,62
"tand1256","Antandroy","aust1307","Africa","Africa",1,0.0145274985375259,0.00119047619047619,3,"endogamy","no",1,"unilineal",0.00318716357566771,0.305263157894737,1,0.212164556462202,0.00893854748603352,0.0163934426229508,"634",46,-25
"tang1348","Tangu","aust1307","Papunesia","Pacific",1,0.00608773107519681,NA,6,"exogamy","yes",0,"unilineal",0.0000146625049485954,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",153.31,-3.38
"taos1236","Taos","kiow1265","North America","Americas",NA,0.0000253715615803567,NA,7,"endogamy","no",0,"non-unilineal",0.00000841250283921971,0.112280701754386,0.416666666666667,0.141663305874812,0.00670391061452514,0.0491803278688525,"509",-106,37
"tapi1254","Tapirapé","tupi1275","South America","Americas",0.6,0.0000551936395246378,0.000000595238095238095,5,"endogamy","no",0,"non-unilineal",0.00000150000050625017,0.552923976608187,1,0.00814597521878466,0.0212290502793296,0.0819672131147541,"901",-52,-11
"tari1263","Riffians","afro1255","Africa","Africa",0.4,0.0797836470118175,0.00178571428571429,5,"exogamy","yes",1,"unilineal",0.00499966418738666,0.0309941520467836,0.75,0.323292939510268,0.00446927374301676,0,"626",-4,35
"taro1263","Yergum","atla1278","Africa","Africa",1,0.0668358393569836,0.000357142857142857,8,NA,NA,NA,NA,0.000374662626448636,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",10,9
"taul1252","Taulípang","cari1283","South America","Americas",NA,0.00949148237202029,NA,4,NA,NA,0,"non-unilineal",NA,0.484795321637427,1,0.208378494467402,0.0324022346368715,0.0819672131147541,"1079",-62,4
"taya1257","Asben","afro1255","Africa","Africa",0.8,0.00302092366848827,0.000297619047619048,3,"agamy","no",2,"unilineal",0.000349662618011134,0.0473684210526316,1,0.00543487353862801,0.00446927374301676,0.0327868852459016,"795",8,18
"teda1241","Teda","saha1256","Africa","Africa",0.8,0.00119765928167399,0.0000339285714285714,5,"exogamy","no",1,"unilineal",0.000124662542073608,0.0087719298245614,1,0.039394874206512,0,0,"797",17,21
"tehr1242","Iranians","indo1319","Eurasia","Asia",NA,0.0724332393146675,NA,7,"agamy","no",4,"unilineal",0.1249997046874,0.0599415204678363,0.25,0.687295751842438,0.0379888268156425,0.0491803278688525,"481",52,36
"tehu1242","Tehuelche","chon1288","South America","Americas",0.2,0.000000057892895790888,0.00000000476190476190476,0,"agamy","no",0,"non-unilineal",0.0000171625057923457,0.0652046783625731,0,0.21867800482987,0.00111731843575419,0.0163934426229508,"287",-70,-46
"teke1278","Teke","atla1278","Africa","Africa",0.8,0.0436086559648634,0.000540476190476191,7,"agamy","no",0,"unilineal",NA,0.386842105263158,1,0.0737148317526662,0.0324022346368715,0,"972",15,-3
"telu1262","Telugu","drav1251","Eurasia","Asia",1,0.083895851765964,0.0828571428571429,7,"agamy","no",3,"unilineal",0.0000309125104329723,0.479239766081871,1,0.229240387645047,0.0379888268156425,0.0327868852459016,"807",79,18
"temb1276","Tenetehara","tupi1275","South America","Americas",0.4,0.000023008807770891,0.000000214285714285714,5,"endogamy","no",0,"non-unilineal",0.0000246625083235966,0.461695906432749,1,0.0316162143538131,0.0167597765363128,0.0491803278688525,"1021",-46,-3
"temi1247","Sonjo","atla1278","Africa","Africa",1,0.134176765283295,0.0000357142857142857,8,"endogamy","yes",0,"unilineal",0.0000559125188704751,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",36,-3
"temm1241","Tem","atla1278","Africa","Africa",1,0.0594162026113857,0.000242857142857143,7,"endogamy","yes",2,"unilineal",0.00108716286691747,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",1,11
"teni1238","Tenino","saha1239","North America","Americas",0.2,0.0000139232414377086,0.000000238095238095238,0,"exogamy","no",0,"non-unilineal",0.0000146625049485954,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-121,45
"tera1251","Tera","afro1255","Africa","Africa",1,0.0455479992260443,0.000120238095238095,7,"endogamy","yes",1,"unilineal",0.000474662660198648,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",12,11
"tere1279","Terena","araw1281","South America","Americas",0.8,0.0171773287439946,0.0000178571428571429,3,"endogamy","no",0,"non-unilineal",0.000037162512542348,0.191812865497076,1,0.00155601449610005,0.017877094972067,0.0655737704918033,"673",-58,-21
"term1237","Rotinese","aust1307","Papunesia","Asia",1,0.00729489202839249,0.0000357142857142857,7,NA,NA,NA,"unilineal",0.000662162723479919,0.223684210526316,1,0.0716871826391707,0.0793296089385475,0.131147540983607,"757",123.18,-10.71
"tesa1236","Antaisaka","aust1307","Africa","Africa",1,0.0145274985375259,NA,5,"exogamy","yes",2,"unilineal",0.00281216344910516,0.305263157894737,1,0.212164556462202,0.00893854748603352,0.0163934426229508,"634",47.75,-22.9
"teso1249","Teso","nilo1247","Africa","Africa",1,0.134176765283295,0.00186904761904762,6,"endogamy","yes",1,"unilineal",0.00699966486238689,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",34,2
"tete1250","Tetela","atla1278","Africa","Africa",0.8,0.0384155546632411,0.000892857142857143,7,"exogamy","yes",NA,"unilineal",NA,0.338304093567251,1,0.0497743319288778,0.017877094972067,0,"973",25,-4
"tetu1245","Belu","aust1307","Papunesia","Asia",1,0.00729489202839249,0.000476190476190476,7,"endogamy","yes",1,"unilineal",0.00102466284582371,0.223684210526316,1,0.0716871826391707,0.0793296089385475,0.131147540983607,"757",126,-9
"thad1238","Thado","sino1245","Eurasia","Asia",0.4,0.562977040853479,0.000244047619047619,5,NA,NA,1,"unilineal",0.000624662710823665,0.627777777777778,1,0.0684369221743805,0.140782122905028,0.0655737704918033,"696",94,25
"thai1261","Thai","taik1256","Eurasia","Asia",1,0.10721401384382,0.024047619047619,8,"agamy","no",4,"non-unilineal",0.1249997046874,0.374561403508772,1,0.134186882891092,0.0659217877094972,0.0491803278688525,"810",100,15
"thom1243","Nlaka'pamux","sali1255","North America","Americas",0.4,0.0000585478091745224,0.000000857142857142857,0,"exogamy","no",1,"non-unilineal",NA,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-122,50
"ticu1245","Ticuna","ticu1244","South America","Americas",0.8,0.000281840708239977,0.0000388095238095238,4,"exogamy","yes",0,"unilineal",0.000037162512542348,0.461695906432749,1,0.00966681471441441,0.0402234636871508,0.147540983606557,"1017",-70,-3
"tiey1235","Bozo","mand1469","Africa","Africa",1,0.0337348416724281,0.00014047619047619,3,NA,NA,1,"unilineal",0.000362162622229885,0.402923976608187,1,0.0177537788705605,0.0782122905027933,0.0491803278688525,"968",-5,14
"tige1238","Tikar","atla1278","Africa","Africa",NA,0.0668358393569836,NA,8,NA,NA,1,"unilineal",0.000124662542073608,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",12,6
"tigo1236","Tigon","atla1278","Africa","Africa",1,0.000175487840366129,0.0000428571428571429,7,"endogamy","yes",0,"unilineal",0.0000496625167610994,0.0116959064327485,1,0.00999382709868911,0.00111731843575419,0,"796",11,17
"tigr1271","Tigrinya","afro1255","Africa","Africa",1,0.0674502204769524,0.00383333333333333,7,"agamy","no",2,"non-unilineal",0.0124996667186375,0.52046783625731,1,0.351563714491597,0.0268156424581006,0.131147540983607,"916",39,14
"tiko1237","Tikopia","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.00000395238095238095,5,"agamy","no",1,"non-unilineal",0.0000159125053704706,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",168.83,-12.29
"till1254","Tillamook","sali1255","North America","Americas",0,0.0000139232414377086,0,0,"exogamy","no",0,"non-unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-123.72,44.75
"timb1263","Udalan Tuareg","afro1255","Africa","Africa",NA,0.00118644253311451,NA,6,"agamy","no",2,"unilineal",0.00014466254882361,0.058187134502924,1,0.0166680771081224,0.00558659217877095,0.0163934426229508,"794",0,16
"timb1263","Kel Antessar","afro1255","Africa","Africa",NA,0.00118644253311451,NA,3,"agamy","no",1,"unilineal",0.000124662542073608,0.058187134502924,1,0.0166680771081224,0.00558659217877095,0.0163934426229508,"794",-3,18
"timn1235","Temne","atla1278","Africa","Africa",1,0.069319650829854,0.00146428571428571,6,"exogamy","yes",2,"unilineal",0.00656216471473059,0.582456140350877,1,0.202007113447926,0.0804469273743017,0.0327868852459016,"967",-12.64,8.46
"timu1245","Timucua","","North America","Americas",0,0.000854282043514291,NA,4,"endogamy","yes",1,"unilineal",NA,0.298245614035088,0.75,0.00557358721954639,0.00558659217877095,0.0491803278688525,"615",-82,27
"tinp1237","Kurtatchi","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.00000464285714285714,5,"exogamy","no",0,"non-unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",154.91,-5.6
"tira1254","Tira","heib1242","Africa","Africa",1,0.00444092785305915,0.0000476190476190476,6,"endogamy","yes",1,"unilineal",0.0000996625336361051,0.238304093567251,1,0.0696678705198211,0.0525139664804469,0.163934426229508,"915",30,11
"tita1241","Manus","aust1307","Papunesia","Pacific",1,0.0157671554967902,0.00000458333333333333,0,"endogamy","yes",0,"non-unilineal",0.0000246625083235966,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",147,-2
"tivv1240","Tiv","atla1278","Africa","Africa",1,0.0668358393569836,0.00263095238095238,5,"exogamy","yes",1,"non-unilineal",0.00662466473582435,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",9,7
"tiwi1244","Tiwi","","Australia","Pacific",0.6,0.00039928006565778,0.00000217857142857143,0,"agamy","no",0,"unilineal",0.0000121625041048451,0.197076023391813,1,0.00352758871603869,0.102793296089385,0.262295081967213,"758",130.81,-11.56
"tlin1245","Tlingit","atha1245","North America","Americas",0.2,0.00000664682809799132,0.00000142857142857143,0,"exogamy","yes",0,"unilineal",0.0000840375283626658,0.0859649122807018,0,0.146415235951699,0.00446927374301676,0,"174",-133.92,58.12
"toba1264","Yem","gong1255","Africa","Africa",NA,0.0801260111243008,NA,8,NA,NA,3,"unilineal",NA,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",38,8
"toba1269","Toba","guai1249","South America","Americas",0.8,0.0171773287439946,0.0000235714285714286,3,"agamy","no",1,"non-unilineal",0.000124662542073608,0.191812865497076,1,0.00155601449610005,0.017877094972067,0.0655737704918033,"673",-60,-25
"tobe1252","Tobelorese","nort2923","Papunesia","Asia",1,0.273921842962445,0.0000329761904761905,6,"exogamy","no",2,"non-unilineal",NA,0.282163742690059,1,0.171861120790381,0.417877094972067,0.147540983606557,"1109",128,1
"toda1252","Toda","drav1251","Eurasia","Asia",0.6,0.548078633387539,0.00000130952380952381,0,"exogamy","yes",1,"non-unilineal",0.00000841250283921971,0.324561403508772,1,0.129885577845079,0.0603351955307263,0.0327868852459016,"923",77,12
"toho1246","Tohono O'odham","utoa1244","North America","Americas",NA,0.000393248349577567,NA,5,"agamy","no",0,"non-unilineal",0.0000621625209798508,0.189473684210526,0.666666666666667,0.210993771119737,0.017877094972067,0.0327868852459016,"611",-112,31
"toke1240","Tokelau","aust1307","Papunesia","Pacific",0.6,0.00608773107519681,0.00000207142857142857,4,"endogamy","yes",1,"non-unilineal",0.00000466250157359428,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",-171.85,-9.2
"toll1241","Tolupan","jica1245","North America","Americas",0.6,0.0130712099805181,0.000000416666666666667,7,"agamy","no",NA,"non-unilineal",NA,0.388011695906433,1,0.0368292203376388,0.0335195530726257,0.114754098360656,"837",-87,15
"tolo1259","Tolowa","atha1245","North America","Americas",0,0.0000139232414377086,0.00000000476190476190476,0,"exogamy","yes",0,"unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-124,42
"toma1245","Toma","mand1469","Africa","Africa",1,0.0337348416724281,0.000171428571428571,6,"exogamy","yes",1,"unilineal",0.00187466313269881,0.402923976608187,1,0.0177537788705605,0.0782122905027933,0.0491803278688525,"968",-9,11
"tong1318","Plateau Tonga","atla1278","Africa","Africa",1,0.0131292041888767,0.00117857142857143,6,"agamy","no",0,"unilineal",0.00112466287957372,0.255263157894737,1,0.0342681336608319,0.0212290502793296,0.0163934426229508,"741",28,-18
"tong1321","Tonga","atla1278","Africa","Africa",1,0.0458848237120617,0.000202380952380952,4,"endogamy","yes",0,"unilineal",0.000624662710823665,0.480409356725146,1,0.0894505202088035,0.0346368715083799,0,"857",34,-12
"tong1325","Tongans","aust1307","Papunesia","Pacific",1,0.00313214315791454,0.000114642857142857,6,"endogamy","yes",2,"non-unilineal",0.000299662601136128,0.295906432748538,0.583333333333333,0.312534354935159,0.0402234636871508,0.0327868852459016,"545",-175.07,-19.74
"tong1329","Tongva","utoa1244","North America","Americas",0,0.00218073854509906,NA,0,"exogamy","yes",0,"unilineal",0.0000621625209798508,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-118,34
"toor1238","Toro","atla1278","Africa","Africa",1,0.105939295499542,0.000580952380952381,6,"agamy","no",3,"unilineal",0.00249966334363638,0.194152046783626,1,0.344078083662802,0.0614525139664804,0.0327868852459016,"1094",31,1
"topo1242","Toposa","nilo1247","Africa","Africa",1,0.0801260111243008,0.000119047619047619,3,NA,NA,1,"unilineal",0.000424662643323642,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",34,5
"tour1242","Tura","mand1469","Africa","Africa",1,0.0343754627474141,0.0000458333333333333,8,"exogamy","yes",NA,"unilineal",0.000132162544604859,0.321929824561404,1,0.0339716326680845,0.093854748603352,0.0655737704918033,"1088",-7,8
"town1238","Bemba","atla1278","Africa","Africa",NA,0.0223329082125324,NA,7,"agamy","no",2,"non-unilineal",0.00124966292176124,0.475438596491228,1,0.0708953188619488,0.0134078212290503,0,"856",31,-11
"trum1247","Trumai","","South America","Americas",0.2,0.0000551936395246378,0.000000119047619047619,4,"agamy","no",0,"non-unilineal",NA,0.552923976608187,1,0.00814597521878466,0.0212290502793296,0.0819672131147541,"901",-53,-12
"tsam1247","Tsamai","afro1255","Africa","Africa",0.6,0.0801260111243008,0.0000102619047619048,6,NA,NA,1,"unilineal",0.0000121625041048451,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",37,5
"tsog1243","Mitsogho","atla1278","Africa","Africa",1,0.00892748254461349,0.0000142857142857143,6,"exogamy","yes",0,"unilineal",NA,0.391228070175439,1,0.0634619918964737,0.0748603351955307,0.0163934426229508,"1091",12,-1
"tson1249","Tsonga","atla1278","Africa","Africa",1,0.0570823952498155,0.00230952380952381,5,"exogamy","yes",2,"unilineal",NA,0.173684210526316,1,0.0436260297287511,0.0100558659217877,0.0327868852459016,"632",32,-24
"tswa1253","Tswana","atla1278","Africa","Africa",1,0.0172923185082593,0.00405952380952381,5,"endogamy","yes",2,"non-unilineal",0.00724966494676192,0.133625730994152,0.833333333333333,0.0593585158458749,0.0111731843575419,0.0655737704918033,"631",27,-24
"tswe1238","Pedi","atla1278","Africa","Africa",NA,0.0570823952498155,NA,6,"exogamy","yes",2,"unilineal",0.00124966292176124,0.173684210526316,1,0.0436260297287511,0.0100558659217877,0.0327868852459016,"632",30,-25
"tuam1242","Raroians","aust1307","Papunesia","Pacific",0.8,0.00519176976501907,0.0000171428571428571,4,"agamy","no",1,"non-unilineal",0.00000102500034593762,0.49093567251462,1,0.409385050884626,0.0603351955307263,0.0655737704918033,"835",-142.31,-15.94
"tuba1278","Tübalulabal","utoa1244","North America","Americas",0.2,0.00218073854509906,0.00000000714285714285714,0,"agamy","no",1,"non-unilineal",0.00000341250115171914,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-118,39
"tuca1252","Tucano","tuca1253","South America","Americas",0.8,0.00015383227903435,0.00000313095238095238,5,"exogamy","yes",NA,"unilineal",NA,0.555555555555556,1,0.0174935633962585,0.0491620111731844,0.163934426229508,"1137",-70,0
"tule1245","Wukchumni","yoku1255","North America","Americas",0,0.00218073854509906,NA,0,"agamy","no",0,"unilineal",0.000107162536167356,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-119,36
"tuli1249","Tullishi","kadu1256","Africa","Africa",0.6,0.00444092785305915,0.0000102738095238095,6,"agamy","no",1,"non-unilineal",0.0000434125146517237,0.238304093567251,1,0.0696678705198211,0.0525139664804469,0.163934426229508,"915",29,12
"tumb1250","Tumbuka","atla1278","Africa","Africa",1,0.0458848237120617,0.00119047619047619,7,"exogamy","no",2,"unilineal",0.00143716298504251,0.480409356725146,1,0.0894505202088035,0.0346368715083799,0,"857",34,-12
"tumu1242","Isala","atla1278","Africa","Africa",0.2,0.0594162026113857,0.000125,5,"exogamy","yes",0,"non-unilineal",0.000562162689729908,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-2,10
"tumz1238","Mzab","afro1255","Africa","Africa",0.8,0.000307556008889092,0.0000833333333333333,9,"endogamy","yes",0,"unilineal",0.000399662634886139,0.00760233918128655,0.75,0.0236893356719938,0.00223463687150838,0,"576",4,33
"tune1261","Banen","atla1278","Africa","Africa",1,0.0668358393569836,NA,7,"exogamy","yes",0,"unilineal",0.000312162605354879,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",11,5
"tuni1260","Tunisians","afro1255","Africa","Africa",NA,0.145174758299422,NA,7,"endogamy","yes",4,"unilineal",0.0874996920311461,0.0988304093567251,0.5,0.217515164305239,0.0201117318435754,0.0655737704918033,"475",10,37
"tunu1234","Tasiilaq","eski1264","North America","Americas",NA,0.00100661272556406,NA,0,"agamy","no",0,"non-unilineal",0.00000466250157359428,0.187426900584795,0,0.167909225555193,0.00335195530726257,0.0327868852459016,"124",-37,66
"tupi1273","Tupinambá","tupi1275","South America","Americas",0,0.0000907471141522169,0,4,"agamy","no",1,"non-unilineal",NA,0.173391812865497,1,0.120504710584808,0.0145251396648045,0.0327868852459016,"1023",-35,-8
"tupu1244","Tupuri","atla1278","Africa","Africa",1,0.0455479992260443,0.000148809523809524,5,"exogamy","yes",0,"unilineal",0.000812162774104936,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",15,10
"turk1304","Turkmen","turk1311","Eurasia","Asia",0.6,0.0247137535519327,0.00408333333333333,6,NA,NA,3,"unilineal",0.00999966587488723,0.0669590643274854,0.416666666666667,0.241427825211726,0.00893854748603352,0.0491803278688525,"482",62,38
"turk1308","Turkana","nilo1247","Africa","Africa",1,0.0801260111243008,0.000536904761904762,4,"exogamy","no",0,"unilineal",0.000999662837386208,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",35,4
"tutu1242","Tututni","atha1245","North America","Americas",0,0.0000139232414377086,0.0000000119047619047619,0,"exogamy","yes",0,"unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-124,42
"tuuu1240","Tu","mong1349","Eurasia","Asia",0.8,0.00468364381866244,0.000180952380952381,6,"endogamy","yes",1,"unilineal",0.000687162731917422,0.151461988304094,0.166666666666667,0.400599671197058,0.0145251396648045,0.0327868852459016,"488",100,39
"tuva1244","Ellice","aust1307","Papunesia","Pacific",0.8,0.00608773107519681,0.0000127380952380952,4,"endogamy","yes",1,"non-unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",178.68,-7.48
"tuwa1243","Ifugao","aust1307","Papunesia","Asia",1,0.383989571318484,0.0000357142857142857,6,"agamy","no",0,"non-unilineal",0.00162466304832378,0.291228070175439,0.833333333333333,0.118075266018569,0.140782122905028,0.0983606557377049,"700",121,17
"twan1247","Twana","sali1255","North America","Americas",0,0.0000585478091745224,0.000000416666666666667,0,"exogamy","no",0,"non-unilineal",NA,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-123,48
"tzel1254","Tzeltal","maya1287","North America","Americas",1,0.0085685683005459,0.000107142857142857,7,"agamy","no",NA,"unilineal",0.000499662668636151,0.573099415204678,1,0.085671494890615,0.214525139664804,0.0983606557377049,"836",-92,17
"udih1248","Udihe","tung1282","Eurasia","Asia",0.2,0.0000161340263957231,0.000000273809523809524,0,"exogamy","yes",0,"unilineal",0.0000159125053704706,0.207017543859649,0.25,0.070020857406599,0.00670391061452514,0.0163934426229508,"310",136,47
"ulch1241","Ulch","tung1282","Eurasia","Asia",0.2,0.0000161340263957231,0.000000869047619047619,0,"exogamy","yes",0,"unilineal",0.000037162512542348,0.207017543859649,0.25,0.070020857406599,0.00670391061452514,0.0163934426229508,"310",136,50
"ulit1238","Ulithians","aust1307","Papunesia","Pacific",0.6,0.0157671554967902,0.00000357142857142857,5,"endogamy","no",1,"unilineal",0.00000492500166218806,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",139.79,10.02
"umat1237","Umatilla","saha1239","North America","Americas",0.2,0.0000585478091745224,0.0000000595238095238095,0,"exogamy","no",1,"non-unilineal",NA,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-119,46
"umbu1257","Mbundu","atla1278","Africa","Africa",1,0.0159553906291483,0.00476190476190476,5,"exogamy","yes",2,"non-unilineal",0.0149996675623878,0.392105263157895,1,0.0540583944932847,0.0111731843575419,0,"854",16,-12
